iter	Passed	Remaining
9443	84478	4973
9444	84486	4964
9445	84494	4955
9446	84502	4946
9447	84510	4937
9448	84518	4928
9449	84526	4919
9450	84534	4910
9451	84542	4901
9452	84550	4892
9453	84558	4883
9454	84566	4874
9455	84574	4865
9456	84582	4856
9457	84590	4847
9458	84598	4838
9459	84606	4829
9460	84614	4820
9461	84622	4811
9462	84630	4802
9463	84638	4793
9464	84646	4784
9465	84654	4775
9466	84662	4766
9467	84670	4757
9468	84679	4748
9469	84686	4739
9470	84694	4730
9471	84703	4721
9472	84711	4712
9473	84719	4703
9474	84727	4694
9475	84735	4685
9476	84744	4676
9477	84752	4667
9478	84761	4658
9479	84769	4649
9480	84777	4640
9481	84785	4631
9482	84793	4622
9483	84801	4613
9484	84809	4604
9485	84817	4595
9486	84825	4586
9487	84833	4577
9488	84837	4568
9489	84845	4559
9490	84854	4550
9491	84862	4541
9492	84870	4532
9493	84878	4523
9494	84886	4514
9495	84894	4505
9496	84902	4496
9497	84910	4487
9498	84918	4478
9499	84926	4469
9500	84934	4460
9501	84943	4451
9502	84951	4442
9503	84959	4433
9504	84967	4424
9505	84975	4415
9506	84983	4406
9507	84992	4398
9508	85000	4389
9509	85008	4380
9510	85017	4371
9511	85025	4362
9512	85033	4353
9513	85040	4344
9514	85048	4335
9515	85057	4326
9516	85065	4317
9517	85073	4308
9518	85081	4299
9519	85090	4290
9520	85098	4281
9521	85106	4272
9522	85115	4263
9523	85123	4254
9524	85131	4245
9525	85139	4236
9526	85147	4227
9527	85152	4218
9528	85160	4209
9529	85168	4200
9530	85176	4191
9531	85184	4182
9532	85193	4173
9533	85201	4164
9534	85209	4155
9535	85217	4146
9536	85226	4137
9537	85234	4128
9538	85242	4119
9539	85250	4110
9540	85258	4101
9541	85266	4092
9542	85274	4083
9543	85282	4074
9544	85290	4065
9545	85298	4056
9546	85306	4047
9547	85315	4038
9548	85323	4029
9549	85331	4020
9550	85340	4011
9551	85348	4002
9552	85356	3993
9553	85365	3985
9554	85373	3976
9555	85381	3967
9556	85389	3958
9557	85397	3949
9558	85405	3940
9559	85413	3931
9560	85421	3922
9561	85429	3913
9562	85439	3904
9563	85447	3895
9564	85456	3886
9565	85464	3877
9566	85472	3868
9567	85480	3859
9568	85488	3850
9569	85496	3841
9570	85504	3832
9571	85512	3823
9572	85520	3814
9573	85528	3805
9574	85537	3796
9575	85545	3787
9576	85553	3778
9577	85561	3769
9578	85570	3760
9579	85578	3751
9580	85586	3742
9581	85594	3733
9582	85602	3724
9583	85611	3716
9584	85618	3707
9585	85626	3698
9586	85634	3689
9587	85642	3680
9588	85650	3671
9589	85658	3662
9590	85666	3653
9591	85674	3644
9592	85682	3635
9593	85690	3626
9594	85698	3617
9595	85706	3608
9596	85714	3599
9597	85722	3590
9598	85730	3581
9599	85739	3572
9600	85747	3563
9601	85755	3554
9602	85763	3545
9603	85771	3536
9604	85779	3527
9605	85787	3518
9606	85795	3509
9607	85803	3500
9608	85812	3491
9609	85820	3482
9610	85828	3473
9611	85836	3464
9612	85845	3455
9613	85853	3446
9614	85861	3438
9615	85869	3429
9616	85877	3420
9617	85885	3411
9618	85893	3402
9619	85901	3393
9620	85910	3384
9621	85918	3375
9622	85926	3366
9623	85934	3357
9624	85942	3348
9625	85950	3339
9626	85959	3330
9627	85967	3321
9628	85975	3312
9629	85983	3303
9630	85991	3294
9631	85999	3285
9632	86007	3276
9633	86015	3267
9634	86023	3258
9635	86032	3249
9636	86041	3240
9637	86049	3231
9638	86058	3223
9639	86066	3214
9640	86074	3205
9641	86082	3196
9642	86090	3187
9643	86098	3178
9644	86107	3169
9645	86115	3160
9646	86123	3151
9647	86131	3142
9648	86139	3133
9649	86147	3124
9650	86155	3115
9651	86163	3106
9652	86171	3097
9653	86179	3088
9654	86187	3079
9655	86195	3070
9656	86203	3061
9657	86211	3052
9658	86219	3043
9659	86228	3034
9660	86236	3025
9661	86244	3017
9662	86252	3008
9663	86260	2999
9664	86268	2990
9665	86276	2981
9666	86284	2972
9667	86292	2963
9668	86300	2954
9669	86309	2945
9670	86317	2936
9671	86326	2927
9672	86334	2918
9673	86342	2909
9674	86350	2900
9675	86358	2891
9676	86366	2882
9677	86374	2873
9678	86382	2864
9679	86390	2855
9680	86398	2846
9681	86406	2837
9682	86414	2829
9683	86422	2820
9684	86430	2811
9685	86440	2802
9686	86448	2793
9687	86456	2784
9688	86464	2775
9689	86472	2766
9690	86480	2757
9691	86488	2748
9692	86496	2739
9693	86504	2730
9694	86512	2721
9695	86520	2712
9696	86529	2703
9697	86537	2694
9698	86545	2685
9699	86553	2676
9700	86561	2667
9701	86569	2659
9702	86577	2650
9703	86585	2641
9704	86593	2632
9705	86601	2623
9706	86609	2614
9707	86617	2605
9708	86625	2596
9709	86633	2587
9710	86641	2578
9711	86650	2569
9712	86658	2560
9713	86666	2551
9714	86674	2542
9715	86682	2533
9716	86690	2524
9717	86698	2515
9718	86707	2506
9719	86715	2497
9720	86723	2489
9721	86731	2480
9722	86739	2471
9723	86747	2462
9724	86755	2453
9725	86763	2444
9726	86771	2435
9727	86780	2426
9728	86788	2417
9729	86797	2408
9730	86805	2399
9731	86813	2390
9732	86821	2381
9733	86829	2372
9734	86837	2363
9735	86845	2354
9736	86853	2345
9737	86862	2337
9738	86871	2328
9739	86880	2319
9740	86891	2310
9741	86901	2301
9742	86913	2292
9743	86924	2283
9744	86935	2274
9745	86946	2265
9746	86956	2257
9747	86964	2248
9748	86972	2239
9749	86980	2230
9750	86988	2221
9751	86996	2212
9752	87004	2203
9753	87012	2194
9754	87021	2185
9755	87030	2176
9756	87037	2167
9757	87046	2158
9758	87054	2149
9759	87062	2140
9760	87070	2131
9761	87078	2123
9762	87086	2114
9763	87095	2105
9764	87103	2096
9765	87111	2087
9766	87119	2078
9767	87127	2069
9768	87136	2060
9769	87144	2051
9770	87152	2042
9771	87160	2033
9772	87168	2024
9773	87176	2015
9774	87185	2006
9775	87193	1997
9776	87201	1988
9777	87209	1980
9778	87217	1971
9779	87225	1962
9780	87233	1953
9781	87241	1944
9782	87249	1935
9783	87257	1926
9784	87265	1917
9785	87273	1908
9786	87281	1899
9787	87286	1890
9788	87294	1881
9789	87302	1872
9790	87311	1863
9791	87319	1854
9792	87327	1845
9793	87335	1836
9794	87343	1828
9795	87351	1819
9796	87359	1810
9797	87367	1801
9798	87375	1792
9799	87383	1783
9800	87391	1774
9801	87399	1765
9802	87408	1756
9803	87417	1747
9804	87425	1738
9805	87433	1729
9806	87441	1720
9807	87450	1711
9808	87458	1702
9809	87466	1694
9810	87474	1685
9811	87482	1676
9812	87491	1667
9813	87499	1658
9814	87507	1649
9815	87516	1640
9816	87524	1631
9817	87532	1622
9818	87540	1613
9819	87548	1604
9820	87556	1595
9821	87566	1586
9822	87574	1577
9823	87582	1569
9824	87590	1560
9825	87599	1551
9826	87607	1542
9827	87609	1533
9828	87617	1524
9829	87625	1515
9830	87633	1506
9831	87642	1497
9832	87650	1488
9833	87657	1479
9834	87666	1470
9835	87674	1461
9836	87682	1452
9837	87690	1443
9838	87698	1435
9839	87707	1426
9840	87715	1417
9841	87723	1408
9842	87731	1399
9843	87739	1390
9844	87747	1381
9845	87755	1372
9846	87763	1363
9847	87771	1354
9848	87779	1345
9849	87787	1336
9850	87795	1327
9851	87803	1319
9852	87811	1310
9853	87820	1301
9854	87829	1292
9855	87837	1283
9856	87845	1274
9857	87854	1265
9858	87862	1256
9859	87870	1247
9860	87879	1238
9861	87887	1229
9862	87895	1220
9863	87903	1211
9864	87912	1203
9865	87920	1194
9866	87928	1185
9867	87937	1176
9868	87944	1167
9869	87953	1158
9870	87961	1149
9871	87968	1140
9872	87977	1131
9873	87985	1122
9874	87993	1113
9875	88001	1104
9876	88009	1096
9877	88018	1087
9878	88026	1078
9879	88035	1069
9880	88043	1060
9881	88051	1051
9882	88059	1042
9883	88067	1033
9884	88075	1024
9885	88083	1015
9886	88092	1006
9887	88100	997
9888	88108	988
9889	88116	980
9890	88124	971
9891	88131	962
9892	88140	953
9893	88147	944
9894	88155	935
9895	88163	926
9896	88172	917
9897	88180	908
9898	88188	899
9899	88196	890
9900	88204	881
9901	88212	873
9902	88220	864
9903	88228	855
9904	88236	846
9905	88244	837
9906	88252	828
9907	88260	819
9908	88269	810
9909	88277	801
9910	88285	792
9911	88293	783
9912	88302	774
9913	88310	766
9914	88318	757
9915	88326	748
9916	88334	739
9917	88342	730
9918	88351	721
9919	88359	712
9920	88367	703
9921	88375	694
9922	88384	685
9923	88392	676
9924	88401	668
9925	88409	659
9926	88417	650
9927	88426	641
9928	88434	632
9929	88442	623
9930	88450	614
9931	88458	605
9932	88466	596
9933	88474	587
9934	88482	578
9935	88491	569
9936	88499	561
9937	88507	552
9938	88515	543
9939	88524	534
9940	88532	525
9941	88540	516
9942	88548	507
9943	88556	498
9944	88564	489
9945	88572	480
9946	88581	471
9947	88589	463
9948	88598	454
9949	88608	445
9950	88617	436
9951	88625	427
9952	88633	418
9953	88641	409
9954	88649	400
9955	88658	391
9956	88666	382
9957	88674	374
9958	88682	365
9959	88690	356
9960	88698	347
9961	88706	338
9962	88714	329
9963	88722	320
9964	88730	311
9965	88738	302
9966	88746	293
9967	88754	284
9968	88762	276
9969	88771	267
9970	88779	258
9971	88787	249
9972	88796	240
9973	88804	231
9974	88812	222
9975	88820	213
9976	88828	204
9977	88836	195
9978	88844	186
9979	88852	178
9980	88860	169
9981	88868	160
9982	88876	151
9983	88884	142
9984	88892	133
9985	88900	124
9986	88908	115
9987	88917	106
9988	88924	97
9989	88933	89
9990	88941	80
9991	88949	71
9992	88957	62
9993	88965	53
9994	88974	44
9995	88982	35
9996	88990	26
9997	88998	17
9998	89006	8
9999	89015	0
